a563aff9-319f-416e-bb55-5e22b0a9f395	VIA SCOPARI, 6	38.11757	13.371578
a878ce21-f5b1-4a2e-9d9c-24f7724f320e	VIA BRANCACCIO, 228 	38.096174	13.382879
a95d8ac2-b793-4dfa-99cd-c8722d26cb8c	VIA NUOVA 106, 	38.159765	13.321899
ac0432ee-f7ff-426c-937f-91e4d5ab9aac	PIAZZA UDITORE, 15	38.131648	13.322712
b08e326e-4a94-4472-a7e3-b81346ba629e	CORSO CALATAFIMI, 217	38.109323	13.345939
b1e035af-61df-4782-99c7-1712377131b8	PIAZZA SFERRACAVALLO, 8	38.197942	13.276838
b2473674-2c33-47ef-9707-a75600bf8483	VIA GIARDINA, 53 	38.06754	13.417459
b7d2cb26-6b82-4bf6-98eb-21368ae322e2	VIA AMORELLO, 1	38.19924	13.276028
b80de606-5595-4765-b610-85e8e7763857	VIA RESUTTANA, 372	38.152231	13.336199
be3cb8b1-0a0a-4530-8e0d-cd0556d75bf0	VIA BAIDA 106	38.109069	13.305624
be59b6d1-2553-49a3-ab8e-4a4f63b58618	CORSO DEI MILLE, 1258 	38.093465	13.406831
be740228-0961-40fc-911c-df71abf816d3	VIA DEL FANTE, 3	38.148114	13.343577
c26cd868-74bf-43e9-8fc6-c06871a1db76	VICOLO SEIDITA IN VIA CASAMICCIOLA	38.125994	13.311662
c3dbc062-ddee-4e09-8821-f43ebddbdd22	VIA MESSINA MARINE, 50 	38.10695	13.383327
c410bfff-5d68-432e-b4e6-8e5ff1f68cb6	CORSO CALATAFIMI,1157	38.093992	13.307838
c4522fbc-2fb7-41e8-91cc-23cf1d233726	VIA  MASSAIA GUGLIELMO CARDINALE, 159	38.154213	13.371165
c47eaa00-381c-4430-a35f-b788c6bb5212	VIA ALOI, 123 	38.075049	13.355524
c6bc03bb-16f7-4496-8480-f93d8371e1d2	PIAZZA TOMMASO NATALE, 90	38.190947	13.285067
cced34f1-f6a0-47bd-87e9-f27ae20f4864	VIA DANISINNI ANG. LA FIURA	38.111831	13.346463
cd7d7d28-0c45-400e-9152-0adc15bd4a40	VIA SPERONE, 204 	38.099475	13.3994
cefb543b-62fe-4491-a562-d060a1fe5d07	FONDO NAPOLITANO	38.103486	13.370337
cf17e716-c3a9-4c16-9523-3ba03d7045c2	VIA CORTILE CASTELLANA BANDIERA	38.14766	13.36362
d03b9d0e-23e3-492e-a7f0-88a3d0719c40	PIZZA PERANNI DOMENICO, 10 	38.114777	13.352246
d867e146-a6d9-46bf-bf3d-ae9473ef8bfe	ARCO DEI CARTARI, 7 	38.116642	13.365605
d954d5d7-0477-4e50-bbc3-4971059d2896	PIAZZA GIARDINA, 3 	38.067044	13.416643
dc0b4b59-9dc1-4ae4-a90b-d86c9e0f7fd4	VIA MAZZARELLA, 45	38.126114	13.308807
e0506266-31fa-4fe7-9c46-972fd39039df	FONDO PECORARO (VIA FALSOMIELE)	38.076736	13.369887
e1919aeb-28dd-4819-9818-e52406b787c6	PIAZZETTA SCANNASERPE	38.153059	13.332909
e22121bc-a24d-4bc8-8ee5-346e18c5dc94	VIA GIAFAR, 127 	38.093763	13.387449
e2f2ffb6-6f89-4778-97a8-8cf2f858711a	PIAZZETTA SETTECANTONI, 2 	38.113477	13.357842
e4e3b471-7e66-4273-95f7-f1fa5612ddf8	CORTILE CASERMAGGIO	38.110888	13.347125
ea33aa10-abe1-40a8-a286-18dec8c08a74	PIAZZA TONNARA, 1	38.151374	13.373589
ec353292-1916-455d-8560-70de27be00d8	VIA DEI PESCATORI	38.199397	13.277714
ef76c74d-6619-4f18-a492-6956b8b9a696	VIA ASILO INFANTILE, 1	38.195186	13.312224
f0e83cd3-1805-4a6b-b8a7-2b4fbfd0aa85	VIA CONTE FEDERICO, 61	38.093773	13.385614
f3339b5a-ce4a-4b14-ae81-912ffeabe0c7	CORSO DEI MILLE 1620	38.088055	13.420907
f3c4db2b-477f-4a90-a58f-664ace52ae90	VIA AGOSTINO CATALANO, 80  	38.104312	13.341897
f87ba9c6-12f3-4d4d-ab1b-80e0c193036f	SALITACORTILE  LE CHIAVI II, 39	38.146078	13.366538
f8cbb126-3673-47fe-ac2e-871df789ff58	VIA RESUTTANA, 418 	38.153186	13.334822
f9d4ce4d-cf1b-4037-913f-565d8d8fa3b1	VIA LORENZO IANDOLINO, 54	38.196577	13.312688
fa946b82-0b81-46c7-8990-6ac97a1ee312	VIA MADONNA DEL SOCCORSO 3	38.110006	13.325337
fba388ba-a9be-46da-bdc5-ac6c01b5e1e7	PIAZZETTA CINA', 97	38.066279	13416
fce623e1-be48-4c67-9782-d5a10bd62a1c	CORSO CALATAFIMI, 927	38.100284	13.323104
fdca59f9-47ac-4852-879a-12eada132a98	PIAZZETTA ETTORE XIMENES	38.128977	13.358075
ff814285-e542-4349-9093-efdd19adafe8	PIAZZA VILLAGRAZIA	38.07816	13.333445
ffe316c1-1883-4c2c-a3a8-48c197a28783	SALITA BELMONTE, 40 	38.144994	13.368535
